wavelength,flux
5018.2964,181800000000000.0
5018.302,181800000000000.0
5018.3066,181800000000000.0
5018.312,181800000000000.0
5018.317,181800000000000.0
5018.3223,181800000000000.0
5018.327,181800000000000.0
5018.3325,181800000000000.0
5018.3374,181800000000000.0
5018.343,181800000000000.0
5018.3477,181800000000000.0
5018.3525,181800000000000.0
5018.358,181800000000000.0
5018.363,181770990000000.0
5018.368,181720500000000.0
5018.373,181672200000000.0
5018.3784,181625410000000.0
5018.3833,181553400000000.0
5018.3887,181451400000000.0
5018.3936,181298800000000.0
5018.3984,181087280000000.0
5018.404,180856200000000.0
5018.4087,180533600000000.0
5018.414,180133580000000.0
5018.419,179769280000000.0
5018.4243,179369600000000.0
5018.429,178961600000000.0
5018.4346,178640200000000.0
5018.4395,178403110000000.0
5018.4443,178200000000000.0
5018.4497,178200000000000.0
5018.4546,178229200000000.0
5018.46,178447440000000.0
5018.465,178738860000000.0
5018.47,179041800000000.0
5018.475,179430400000000.0
5018.4805,179838400000000.0
5018.4854,180239610000000.0
5018.49,180559800000000.0
5018.4956,180865800000000.0
5018.5005,181171800000000.0
5018.506,181385200000000.0
5018.5107,181494600000000.0
5018.516,181594700000000.0
5018.521,181696600000000.0
5018.5264,181700000000000.0
5018.5312,181800000000000.0
5018.536,181800000000000.0
5018.5415,181800000000000.0
5018.5464,181800000000000.0
5018.552,181800000000000.0
5018.5566,181800000000000.0
5018.562,181800000000000.0
5018.567,181800000000000.0
5018.5723,181800000000000.0
5018.577,181800000000000.0
5018.582,181800000000000.0
5018.5874,181800000000000.0
5018.5923,181800000000000.0
5018.5977,181800000000000.0
5018.6025,181800000000000.0
5018.608,181800000000000.0
5018.613,181800000000000.0
5018.618,181800000000000.0
5018.623,181800000000000.0
5018.628,181800000000000.0
5018.6333,181800000000000.0
5018.638,181800000000000.0
5018.6436,181800000000000.0
5018.6484,181800000000000.0
5018.654,181800000000000.0
5018.6587,181800000000000.0
5018.664,181800000000000.0
5018.669,181800000000000.0
5018.674,181800000000000.0
5018.679,181800000000000.0
5018.684,181800000000000.0
5018.6895,181800000000000.0
5018.6943,181800000000000.0
5018.6997,181800000000000.0
5018.7046,181800000000000.0
5018.71,181800000000000.0
5018.715,181800000000000.0
5018.7197,181800000000000.0
5018.725,181800000000000.0
5018.73,181800000000000.0
5018.7354,181800000000000.0
5018.74,181800000000000.0
5018.7456,181800000000000.0
5018.7505,181800000000000.0
5018.756,181800000000000.0
5018.7607,181800000000000.0
5018.7656,181800000000000.0
5018.771,181800000000000.0
5018.776,181800000000000.0
5018.7812,181800000000000.0
5018.786,181800000000000.0
5018.7915,181800000000000.0
5018.7964,181800000000000.0
5018.802,181800000000000.0
5018.8066,181800000000000.0
5018.8115,181800000000000.0
5018.817,181800000000000.0
5018.822,181800000000000.0
5018.827,181800000000000.0
5018.832,181800000000000.0
5018.8374,181800000000000.0
5018.8423,181800000000000.0
5018.8477,181800000000000.0
5018.8525,181800000000000.0
5018.8574,181800000000000.0
5018.863,181800000000000.0
5018.8677,181800000000000.0
5018.873,181800000000000.0
5018.878,181800000000000.0
5018.8833,181800000000000.0
5018.888,181800000000000.0
5018.8936,181800000000000.0
5018.8984,181800000000000.0
5018.9033,181800000000000.0
5018.9087,181800000000000.0
5018.9136,181800000000000.0
5018.919,181800000000000.0
5018.924,181800000000000.0
5018.929,181800000000000.0
5018.934,181800000000000.0
5018.9395,181800000000000.0
5018.9443,181800000000000.0
5018.949,181800000000000.0
5018.9546,181800000000000.0
5018.9595,181800000000000.0
5018.965,181800000000000.0
5018.9697,181800000000000.0
5018.975,181800000000000.0
5018.98,181800000000000.0
5018.9854,181800000000000.0
5018.99,181800000000000.0
5018.995,181800000000000.0
5019.0005,181800000000000.0
5019.0054,181800000000000.0
5019.0107,181800000000000.0
5019.0156,181800000000000.0
5019.021,181800000000000.0
5019.026,181800000000000.0
5019.0312,181800000000000.0
5019.036,181800000000000.0
5019.041,181800000000000.0
5019.0464,181800000000000.0
5019.0513,181800000000000.0
5019.0566,181800000000000.0
5019.0615,181800000000000.0
5019.067,181800000000000.0
5019.072,181800000000000.0
5019.077,181800000000000.0
5019.082,181800000000000.0
5019.087,181800000000000.0
5019.0923,181800000000000.0
5019.097,181800000000000.0
5019.1025,181800000000000.0
5019.1074,181800000000000.0
5019.113,181800000000000.0
5019.1177,181800000000000.0
5019.123,181800000000000.0
5019.128,181800000000000.0
5019.133,181800000000000.0
5019.138,181800000000000.0
5019.143,181800000000000.0
5019.1484,181800000000000.0
5019.1533,181800000000000.0
5019.1587,181800000000000.0
5019.1636,181800000000000.0
5019.169,181800000000000.0
5019.174,181800000000000.0
5019.1787,181800000000000.0
5019.184,181800000000000.0
5019.189,181800000000000.0
5019.1943,181800000000000.0
5019.199,181800000000000.0
5019.2046,181800000000000.0
5019.2095,181800000000000.0
5019.215,181800000000000.0
5019.2197,181800000000000.0
5019.2246,181800000000000.0
5019.23,181800000000000.0
5019.235,181800000000000.0
5019.24,181800000000000.0
5019.245,181800000000000.0
5019.2505,181800000000000.0
5019.2554,181800000000000.0
5019.2607,181800000000000.0
5019.2656,181800000000000.0
5019.2705,181800000000000.0
5019.276,181800000000000.0
5019.281,181800000000000.0
5019.286,181800000000000.0
5019.291,181800000000000.0
5019.2964,181800000000000.0
5019.3013,181800000000000.0
5019.3066,181800000000000.0
5019.3115,181800000000000.0
5019.3164,181800000000000.0
5019.322,181800000000000.0
5019.3267,181800000000000.0
5019.332,181800000000000.0
5019.337,181800000000000.0
5019.3423,181800000000000.0
5019.347,181800000000000.0
5019.3525,181800000000000.0
5019.3574,181800000000000.0
5019.3623,181800000000000.0
5019.3677,181800000000000.0
5019.3726,181800000000000.0
5019.378,181800000000000.0
5019.383,181800000000000.0
5019.388,181800000000000.0
5019.393,181800000000000.0
5019.3984,181800000000000.0
5019.4033,181800000000000.0
5019.408,181800000000000.0
5019.4136,181800000000000.0
5019.4185,181800000000000.0
5019.424,181800000000000.0
5019.4287,181800000000000.0
5019.434,181800000000000.0
5019.439,181800000000000.0
5019.4443,181800000000000.0
5019.449,181800000000000.0
5019.454,181800000000000.0
5019.4595,181800000000000.0
5019.4644,181800000000000.0
5019.4697,181800000000000.0
5019.4746,181800000000000.0
5019.48,181800000000000.0
5019.485,181800000000000.0
5019.49,181800000000000.0
5019.495,181800000000000.0
5019.5,181800000000000.0
5019.5054,181800000000000.0
5019.5103,181800000000000.0
5019.5156,181800000000000.0
5019.5205,181800000000000.0
5019.526,181800000000000.0
5019.531,181800000000000.0
5019.536,181800000000000.0
5019.541,181800000000000.0
5019.546,181800000000000.0
5019.5513,181800000000000.0
5019.556,181800000000000.0
5019.5615,181800000000000.0
5019.5664,181800000000000.0
5019.572,181800000000000.0
5019.5767,181800000000000.0
5019.582,181800000000000.0
5019.587,181800000000000.0
5019.592,181800000000000.0
5019.597,181800000000000.0
5019.602,181800000000000.0
5019.6074,181800000000000.0
5019.6123,181800000000000.0
5019.6177,181800000000000.0
5019.6226,181800000000000.0
5019.628,181800000000000.0
5019.633,181800000000000.0
5019.6377,181800000000000.0
5019.643,181800000000000.0
5019.648,181800000000000.0
5019.6533,181800000000000.0
5019.658,181800000000000.0
5019.6636,181800000000000.0
5019.6685,181800000000000.0
5019.674,181800000000000.0
5019.6787,181800000000000.0
5019.6836,181800000000000.0
5019.689,181800000000000.0
5019.694,181800000000000.0
5019.699,181800000000000.0
5019.704,181800000000000.0
5019.7095,181800000000000.0
5019.7144,181800000000000.0
5019.7197,181800000000000.0
5019.7246,181800000000000.0
5019.7295,181800000000000.0
5019.735,181800000000000.0
5019.7397,181800000000000.0
5019.745,181800000000000.0
5019.75,181800000000000.0
5019.7554,181800000000000.0
5019.7603,181800000000000.0
5019.7656,181800000000000.0
5019.7705,181800000000000.0
5019.7754,181800000000000.0
5019.781,181800000000000.0
5019.7856,181800000000000.0
5019.791,181800000000000.0
5019.796,181800000000000.0
5019.8013,181800000000000.0
5019.806,181800000000000.0
5019.8115,181800000000000.0
5019.8164,181800000000000.0
5019.8213,181800000000000.0
5019.8267,181800000000000.0
5019.8315,181800000000000.0
5019.837,181800000000000.0
5019.842,181800000000000.0
5019.847,181800000000000.0
5019.852,181800000000000.0
5019.8574,181800000000000.0
5019.8623,181800000000000.0
5019.867,181800000000000.0
5019.8726,181800000000000.0
5019.8774,181800000000000.0
5019.883,181800000000000.0
5019.8877,181800000000000.0
5019.893,181800000000000.0
5019.898,181800000000000.0
5019.9033,181800000000000.0
5019.908,181800000000000.0
5019.913,181800000000000.0
5019.9185,181800000000000.0
5019.9233,181800000000000.0
5019.9287,181800000000000.0
5019.9336,181800000000000.0
5019.939,181800000000000.0
5019.944,181800000000000.0
5019.949,181800000000000.0
5019.954,181800000000000.0
5019.9595,181800000000000.0
5019.9644,181800000000000.0
5019.969,181800000000000.0
5019.9746,181800000000000.0
5019.9795,181800000000000.0
5019.985,181800000000000.0
5019.9897,181800000000000.0
5019.995,181800000000000.0
5020.0,181800000000000.0
5020.0054,181800000000000.0
5020.0103,181800000000000.0
5020.015,181800000000000.0
5020.0205,181800000000000.0
5020.0254,181800000000000.0
5020.031,181800000000000.0
5020.0356,181800000000000.0
5020.041,181800000000000.0
5020.046,181800000000000.0
5020.0513,181800000000000.0
5020.056,181800000000000.0
5020.061,181800000000000.0
5020.0664,181800000000000.0
5020.0713,181800000000000.0
5020.0767,181800000000000.0
5020.0815,181800000000000.0
5020.087,181800000000000.0
5020.092,181800000000000.0
5020.097,181800000000000.0
5020.102,181800000000000.0
5020.107,181800000000000.0
5020.1123,181800000000000.0
5020.117,181800000000000.0
5020.1226,181800000000000.0
5020.1274,181800000000000.0
5020.133,181800000000000.0
5020.1377,181800000000000.0
5020.143,181800000000000.0
5020.148,181800000000000.0
5020.153,181800000000000.0
5020.158,181800000000000.0
5020.163,181800000000000.0
5020.1685,181800000000000.0
5020.1733,181800000000000.0
5020.1787,181800000000000.0
5020.1836,181800000000000.0
5020.189,181800000000000.0
5020.194,181800000000000.0
5020.1987,181800000000000.0
5020.204,181800000000000.0
5020.209,181800000000000.0
5020.2144,181800000000000.0
5020.219,181800000000000.0
5020.2246,181800000000000.0
5020.2295,181800000000000.0
5020.235,181800000000000.0
5020.2397,181800000000000.0
5020.2446,181800000000000.0
5020.25,181800000000000.0
5020.255,181800000000000.0
5020.2603,181800000000000.0
5020.265,181800000000000.0
5020.2705,181800000000000.0
5020.2754,181800000000000.0
5020.281,181800000000000.0
5020.2856,181800000000000.0
5020.2905,181800000000000.0
5020.296,181800000000000.0
5020.301,181800000000000.0
5020.306,181800000000000.0
5020.311,181800000000000.0
5020.3164,181800000000000.0
5020.3213,181800000000000.0
5020.3267,181800000000000.0
5020.3315,181800000000000.0
5020.3364,181800000000000.0
5020.342,181800000000000.0
5020.3467,181800000000000.0
5020.352,181800000000000.0
5020.357,181800000000000.0
5020.3623,181800000000000.0
5020.367,181800000000000.0
5020.3726,181800000000000.0
5020.3774,181800000000000.0
5020.3823,181800000000000.0
5020.3877,181800000000000.0
5020.3926,181800000000000.0
5020.398,181800000000000.0
5020.403,181800000000000.0
5020.408,181800000000000.0
5020.413,181800000000000.0
5020.4185,181800000000000.0
5020.4233,181800000000000.0
5020.428,181800000000000.0
5020.4336,181800000000000.0
5020.4385,181800000000000.0
5020.444,181800000000000.0
5020.4487,181800000000000.0
5020.454,181800000000000.0
5020.459,181800000000000.0
5020.4644,181800000000000.0
5020.469,181800000000000.0
5020.474,181800000000000.0
5020.4795,181800000000000.0
5020.4844,181800000000000.0
5020.4897,181800000000000.0
5020.4946,181800000000000.0
5020.5,181800000000000.0
5020.505,181800000000000.0
5020.5103,181800000000000.0
5020.515,181800000000000.0
5020.52,181800000000000.0
5020.5254,181800000000000.0
5020.5303,181800000000000.0
5020.5356,181800000000000.0
5020.5405,181800000000000.0
5020.546,181800000000000.0
5020.551,181800000000000.0
5020.556,181800000000000.0
5020.561,181800000000000.0
5020.566,181800000000000.0
5020.5713,181800000000000.0
5020.576,181800000000000.0
5020.5815,181800000000000.0
5020.5864,181800000000000.0
5020.592,181800000000000.0
5020.5967,181800000000000.0
5020.602,181800000000000.0
5020.607,181800000000000.0
5020.612,181800000000000.0
5020.617,181800000000000.0
5020.622,181800000000000.0
5020.6274,181800000000000.0
5020.6323,181800000000000.0
5020.6377,181800000000000.0
5020.6426,181800000000000.0
5020.648,181800000000000.0
5020.653,181800000000000.0
5020.6577,181800000000000.0
5020.663,181800000000000.0
5020.668,181800000000000.0
5020.6733,181800000000000.0
5020.678,181800000000000.0
5020.6836,181800000000000.0
5020.6885,181800000000000.0
5020.694,181800000000000.0
5020.6987,181800000000000.0
5020.7036,181800000000000.0
5020.709,181800000000000.0
5020.714,181800000000000.0
5020.719,181800000000000.0
5020.724,181800000000000.0
5020.7295,181800000000000.0
5020.7344,181800000000000.0
5020.7397,181800000000000.0
5020.7446,181800000000000.0
5020.7495,181800000000000.0
5020.755,181800000000000.0
5020.76,181800000000000.0
5020.765,181800000000000.0
5020.77,181800000000000.0
5020.7754,181800000000000.0
5020.7803,181800000000000.0
5020.7856,181800000000000.0
5020.7905,181800000000000.0
5020.7954,181800000000000.0
5020.801,181800000000000.0
5020.8057,181800000000000.0
5020.811,181800000000000.0
5020.816,181800000000000.0
5020.8213,181800000000000.0
5020.826,181800000000000.0
5020.8315,181800000000000.0
5020.8364,181800000000000.0
5020.8413,181800000000000.0
5020.8467,181800000000000.0
5020.8516,181800000000000.0
5020.857,181800000000000.0
5020.862,181800000000000.0
5020.867,181800000000000.0
5020.872,181800000000000.0
5020.8774,181800000000000.0
5020.8823,181800000000000.0
5020.887,181800000000000.0
5020.8926,181800000000000.0
5020.8975,181800000000000.0
5020.903,181800000000000.0
5020.9077,181800000000000.0
5020.913,181800000000000.0
5020.918,181800000000000.0
5020.9233,181800000000000.0
5020.928,181800000000000.0
5020.933,181800000000000.0
5020.9385,181800000000000.0
5020.9434,181800000000000.0
5020.9487,181800000000000.0
5020.9536,181800000000000.0
5020.959,181800000000000.0
5020.964,181800000000000.0
5020.969,181800000000000.0
5020.974,181800000000000.0
5020.979,181800000000000.0
5020.9844,181800000000000.0
5020.9893,181800000000000.0
5020.9946,181800000000000.0
5020.9995,181800000000000.0
5021.005,181800000000000.0
5021.01,181800000000000.0
5021.015,181800000000000.0
5021.02,181800000000000.0
5021.025,181800000000000.0
5021.0303,181800000000000.0
5021.035,181800000000000.0
5021.0405,181800000000000.0
5021.0454,181800000000000.0
5021.051,181800000000000.0
5021.0557,181800000000000.0
5021.061,181800000000000.0
5021.066,181800000000000.0
5021.071,181800000000000.0
5021.076,181800000000000.0
5021.081,181800000000000.0
5021.0864,181800000000000.0
5021.0913,181800000000000.0
5021.0967,181800000000000.0
5021.1016,181800000000000.0
5021.107,181800000000000.0
5021.112,181800000000000.0
5021.1167,181800000000000.0
5021.122,181800000000000.0
5021.127,181800000000000.0
5021.1323,181800000000000.0
5021.137,181800000000000.0
5021.1426,181800000000000.0
5021.1475,181800000000000.0
5021.153,181800000000000.0
5021.1577,181800000000000.0
5021.1626,181800000000000.0
5021.168,181800000000000.0
5021.173,181800000000000.0
5021.178,181800000000000.0
5021.183,181800000000000.0
5021.1885,181800000000000.0
5021.1934,181800000000000.0
5021.1987,181800000000000.0
5021.2036,181800000000000.0
5021.2085,181800000000000.0
5021.214,181800000000000.0
5021.2188,181800000000000.0
5021.224,181800000000000.0
5021.229,181800000000000.0
5021.2344,181800000000000.0
5021.2393,181800000000000.0
5021.2446,181800000000000.0
5021.2495,181800000000000.0
5021.2544,181800000000000.0
5021.26,181800000000000.0
5021.2646,181800000000000.0
5021.27,181800000000000.0
5021.275,181800000000000.0
5021.2803,181800000000000.0
5021.285,181800000000000.0
5021.2905,181800000000000.0
5021.2954,181800000000000.0
5021.3003,181800000000000.0
5021.3057,181800000000000.0
5021.3105,181800000000000.0
5021.316,181800000000000.0
5021.321,181800000000000.0
5021.326,181800000000000.0
5021.331,181800000000000.0
5021.3364,181800000000000.0
5021.3413,181800000000000.0
5021.346,181800000000000.0
5021.3516,181800000000000.0
5021.3564,181800000000000.0
5021.362,181800000000000.0
5021.3667,181800000000000.0
5021.372,181800000000000.0
